codigo,denominacion,grupo_generico,clase
67227096,LAQUEADORA,"67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227140,"LECTOR PORTATIL DE PROXIMIDAD PARA CONTROL DE RONDAS","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227185,"LECTORA (OTRAS)","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227229,"LECTORA PARA IDENTIFICACION POR RADIOFRECUENCIA","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227274,"LIJADORA ELECTRICA","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227319,"LIMPIADOR ULTRASONICO","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227364,"LIMPIADORA DE ANILLOS","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227408,"LINTERNA DE LARGO ALCANCE","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227453,LIOFILIZADOR,"67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227468,"LLAVE DE IMPACTO CON LLAVE TUBULAR PARA PERNO","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227475,"LOCALIZADOR DE VIDA","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227483,"LUBRICADOR METALICO PORTATIL","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227484,MADEJADORA,"67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227486,"MADEJERO CON MOTOR ELECTRICO","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227490,"MANTA DE CALENTAMIENTO PARA LABORATORIO","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227493,"MANTA TERMICA PARA PISCINA","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227497,"MAQUINA BATEADORA DE BALASTRO","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227498,"MAQUINA COCINADORA DE FRUTAS","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227499,"MAQUINA FIJADORA DE FULMINANTE","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227503,"MAQUINA LAVADORA DE MONDONGO","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227505,"MAQUINA LIMPIADORA DE QUINUA","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227508,"MARCADOR DE LLANTAS","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227509,"MARTILLO DEMOLEDOR ELECTRICO","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227510,"MARTILLO DE PERCUSION NEUMATICO","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227511,"MEZCLADOR DE FIBRA - COTTON BLENDER","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227512,"MASTIL BASCULANTE PARA ESTACION METEOROLOGICA","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227513,MICROASPIRADORA,"67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227514,"MICROCAMARA DIGITAL FLEXIBLE PARA EXPLORACION/INSPECCION","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227515,"MICROSCOPIO DE COMPARACION","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227516,"MICROSCOPIO PARA CONTROL DE CALIDAD","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227517,"MODULO DE ADQUISICION DE DATOS MULTIFUNCION (DAQ)","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227519,"MODULO DE ENSEÑANZA EN GENERAL","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227520,"MASTIL TELESCOPICO PARA ANTENA DE COMUNICACIONES","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227530,"MOLEDOR DE SUELO","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227531,"MONOCULAR DE VISION DIURNA Y NOCTURNA","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227536,"MONTURA ROBOTICA PARA OBSERVACIONES ASTRONOMICAS","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227542,MOTOBOMBA,"67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227690,"MOTOR COLGANTE","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227838,"MOTOR PARA PULIR JOYERIA","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67227988,"MOTORES ESTACIONARIOS Y MARINOS","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228077,"MUFLA ELECTRICA","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228082,"MULTIHERRAMIENTA ELECTRICA ROTATIVA","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228088,"OZONIZADOR PURIFICADOR DE AGUA","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228099,"PALANCA PARA REMACHES","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228121,PASTEURIZADOR,"67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228143,"PEINADORA DE CESPED ARTIFICIAL","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228166,"PERFORADORA DE RODILLOS","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228210,"PERFORADORA INDUSTRIAL","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228221,"PERTIGA TELESCOPICA","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228226,PINTARRAYAS,"67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228232,PIROGRAFO,"67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228243,"PISTOLA DE CALOR","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228255,"PISTOLA ELECTRICA PARA SOLDAR","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228277,"PISTOLA ESTROBOSCOPICA","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228299,"PISTOLA PARA FIJAR CLAVOS","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228300,"FLUJOMETRO DIGITAL DE ESTABILIDAD MARSHALL","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228322,"PISTOLA PARA PERNOS","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228345,"PISTOLA PARA PINTAR","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228434,"PISTOLA PARA SINCRONIZAR MOTORES","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228478,"PISTOLA REMACHADORA","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228483,"PLANTA DE OSMOSIS INVERSA","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228486,"PLANTA DE TRATAMIENTO DE AGUA","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228489,"PLANTA PROCESADORA DE NITROGENO LIQUIDO","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228500,"PLUMA ELEVADORA - GRUA PLUMA","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228511,"PODADORA DE ALTURA","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228523,"POLIPASTO ELECTRICO","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228567,"PORTAROLLOS DE FLEJES LAMINADOS","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228589,PRECINTADORA,"67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228612,"PRISMA PENTAGONAL TOPOGRAFICO","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228626,"PROBADOR DE BATERIA Y REFRIGERANTE","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228641,"PROBADOR DE CILINDRO DE FRENO","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228670,"PROBADOR DE EQUIPO NEUMATICO","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228677,"PROBADOR TRIFASICO Y DE ROTACION DE MOTOR","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228685,"PROGRAMADOR Y VALIDADOR PORTATIL PARA MAQUINA TRAGAMONEDAS","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228701,PULIDORA,"67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228745,"RAMPA DE VACIO","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228756,"REBAJADOR ELECTRONICO","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228768,"REBORDEADORA Y CERRADORA DE ENSAMBLADURA","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228773,"RECIRCULADOR DE AGUA PARA LABORATORIO","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228779,"RECTIFICADOR PORTATIL PARA CILINDRO","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228780,"RECUPERADOR DE FINOS","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228782,"RECUPERADOR DE PROYECTILES","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228785,"REFINADOR DE FIBRAS DE PAPEL - REFINADOR PFI","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228788,"REFRENTADOR DE TESTIGOS DE CONCRETO","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228791,"REGISTRADOR DE COLORES","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228802,"REGISTRADOR DE DATOS - DATA LOGGER","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228813,"REGLA VIBRATORIA PARA CONCRETO O PAVIMENTO","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228835,"ROCIADOR ELECTRICO - ASPERJADOR","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228857,ROTOMARTILLO,"67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228880,ROTOR,"67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228902,ROZADORA,"67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228924,RUTEADORA,"67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228946,"SALVAESCALERA MOVIL","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228969,SARGENTA,"67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67228991,"SCANNER AUTOMOTRIZ","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229013,"SECADOR DE POLEN","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229058,"SECADORA (OTROS)","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229080,"SECADORA DE AIRE","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229102,"SECADORA DE BANDEJAS","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229147,"SECADORA DE FOTOGRAFIAS","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229191,"SECADORA DE LUZ INFRARROJA","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229236,"SELLADOR DE AGUA","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229326,"SELLADORA DE IMPULSION","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229348,"SELLADORA DE TAPAS","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229359,"SENSOR RADAR DE TRAFICO VEHICULAR","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229364,"SEPARADOR HIDRAULICO PARA RESCATE","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229370,"SERRUCHO ELECTRICO","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229392,"SIERRA CIRCULAR PORTATIL","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229415,"SIERRA ELECTRICA DE ARCO PARA FIERRO","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229426,"SIERRA NEUMATICA","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229431,"SIMULADOR DE CONDUCCION DE TREN","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229437,"SISTEMA ACUSTO MAGNETICO DE SEGURIDAD","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229442,"SISTEMA DE CALEFACCION INFRARROJO","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229443,"SISTEMA DE INSPECCION DE CARGA Y VEHICULOS","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229444,"SISTEMA DE LLENADO ESTERIL","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229446,"SISTEMA DE PASTEURIZACION UHT/HTST","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229448,"SISTEMA DE PUESTA A PUNTO POR LUMINOSIDAD Y MAGNETISMO","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229451,"SISTEMA DE REGISTRO DE COMPORTAMIENTO ANIMAL - ABET","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229452,"SISTEMA DIGITAL DE ADQUISICION DE DATOS","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229454,"SISTEMA ELECTRO MAGNETICO DE SEGURIDAD","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229460,"SISTEMA ELEVADOR PARA PUERTA","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229471,"SISTEMA MOVIL DE ENROLAMIENTO DE PERSONAS","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229482,"SISTEMA PARA ANALISIS DE MOTORES","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229493,"SISTEMA RADIOFRECUENCIA DIGITAL DE SEGURIDAD","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229495,"SISTEMA SEMAFORIZACION INTELIGENTE","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229498,"SISTEMA TEST DE VIENA COMPUTARIZADO","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229504,"SOPLADORA DE AIRE","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229548,"SURTIDOR DE COMBUSTIBLE","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229593,"TALADRO ELECTRICO PORTATIL","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229594,"TANQUE DE ALMACENAMIENTO DE LECHE","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229595,"TANQUE DE ALMACENAMIENTO DE LECHE PASTEURIZADA","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229596,"TANQUE DE ALMACENAMIENTO ISOTERMICO DE LECHE","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229597,"TANQUE DE ALMACENAMIENTO REFRIGERADO","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229601,"TANQUE DE MADURACION - MADURADOR","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229603,"TANQUE DE RECIRCULACION/REMOJO PARA PELETERIA","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229605,"TANQUE DE PROPAGACION Y RECOLECCION DE LEVADURA","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229606,"TANQUE DECANTADOR","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229607,"TANQUE FUNDIDOR HOMOGENIZADOR","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229608,"TANQUE HIDROTERMICO","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229609,"TANQUE MACERADOR","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229615,"TANQUE METALICO INTERCAMBIADOR DE CALOR","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229626,"TANQUE PARA DESOPERCULACION","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229637,"TANQUE PASTEURIZADOR","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229659,"TAPADORA TORQUEADORA MANUAL","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229682,"TARJETA DE PUNTERIA CON ILUMINACION","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229772,TECLE,"67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229786,"TELESCOPIO REFLECTOR","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229800,"TELESCOPIO REFRACTOR","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229816,"TENSOR DE RIELES","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229827,"TERMOBLOQUE PARA LABORATORIO","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229838,TERMOENCUADERNADORA,"67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229840,"TIJERA ROTATIVA","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229843,"TIJERAS ELECTRICAS PARA PODA","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229848,"TIJERAS HIDRAULICAS PARA PODA","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229853,"TIJERAS NEUMATICAS PARA PODA","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229861,"TORNILLO DE BANCO","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229872,"TORNO DE HILAR MECANICO A PEDAL","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229884,"TRANSPORTADOR DE RODILLOS","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229889,"TRANSPORTADOR NEUMATICO","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229895,"TRITURADORA Y ESTERILIZADORA INTEGRADA","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229906,TROQUELADOR,"67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229950,"VAPORIZADOR EN GENERAL","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229956,"VASO DE EXPANSION","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229959,"VENTILADOR PARA PRESION POSITIVA","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229962,"VERTEDOR DE AGUA PARA LABORATORIO","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229975,"VIBRADOR ELECTRICO PARA CONCRETO","67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67229987,VULCANIZADORA,"67: MAQUINARIA, VEHÍCULOS Y OTROS","22: EQUIPO"
67290600,"AUTOCARRIL - AUTOVIA","67: MAQUINARIA, VEHÍCULOS Y OTROS","29: FERROCARRIL"
67291200,AUTOVAGON,"67: MAQUINARIA, VEHÍCULOS Y OTROS","29: FERROCARRIL"
67291800,"COCHE DE PASAJEROS","67: MAQUINARIA, VEHÍCULOS Y OTROS","29: FERROCARRIL"
67292400,"COCHE MOTOR - AUTOMOTOR","67: MAQUINARIA, VEHÍCULOS Y OTROS","29: FERROCARRIL"
67293000,"COCHE REMOLQUE","67: MAQUINARIA, VEHÍCULOS Y OTROS","29: FERROCARRIL"
67293600,LOCOMOTORA,"67: MAQUINARIA, VEHÍCULOS Y OTROS","29: FERROCARRIL"
67294200,"UNIDAD DE TREN","67: MAQUINARIA, VEHÍCULOS Y OTROS","29: FERROCARRIL"
67294800,VAGON,"67: MAQUINARIA, VEHÍCULOS Y OTROS","29: FERROCARRIL"
67295400,"VAGON CISTERNA","67: MAQUINARIA, VEHÍCULOS Y OTROS","29: FERROCARRIL"
67296000,"VAGON PLATAFORMA","67: MAQUINARIA, VEHÍCULOS Y OTROS","29: FERROCARRIL"
67296600,"VAGON TANQUE","67: MAQUINARIA, VEHÍCULOS Y OTROS","29: FERROCARRIL"
67297200,"VAGON TOLVA","67: MAQUINARIA, VEHÍCULOS Y OTROS","29: FERROCARRIL"
67297800,VAGONETA,"67: MAQUINARIA, VEHÍCULOS Y OTROS","29: FERROCARRIL"
67298400,"VAGONETA GRUA","67: MAQUINARIA, VEHÍCULOS Y OTROS","29: FERROCARRIL"
67299000,"VAGONETA PLATAFORMA AUTOPROPULSADA","67: MAQUINARIA, VEHÍCULOS Y OTROS","29: FERROCARRIL"
67360050,"AMASADORA MEZCLADORA DE ASFALTO","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67360165,"APISONADORA DE CARRETERA","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67360280,"APISONADORA DE PLANCHA","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67360510,"BARREDORA MECANICA","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67360626,"CARGADOR FRONTAL","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67360856,"CASA RODANTE","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67360971,"CHANCADORA PRIMARIA","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67361086,"CHANCADORA PRIMARIA - SECUNDARIA","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67361201,"CHANCADORA SECUNDARIA","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67361316,"CICLON DE SUB-PRODUCTOS","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67361431,"COCINA DE ASFALTO","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67361547,COMPACTADOR,"67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67361662,"COMPACTADOR VIBRATORIO TIPO PLANCHA","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67361777,"CONCRETERO BARIVAL","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67361892,CONTENEDOR,"67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67361920,"CONTENEDOR SOTERRADO","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67361949,"ESCALERA ELECTRICA","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67362007,"ESCALERA MECANICA","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67362122,"ESPARCIDORA DE AGREGADOS","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67362179,"EXCAVADORA HIDRAULICA","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67362237,"GRUA BASCULANTE","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67362352,"GRUA DE CONSTRUCCION","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67362524,"GRUA MONORRIEL - GRUA TIPO PORTICO","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67362553,"GRUA MOVIL PORTACONTENEDOR - REACH STACKER","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67362583,"GRUA OSCILANTE","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67362640,"GRUA PUENTE","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67362669,"GRUA TELESCOPICA","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67362698,"HORNO PARA COCCION DE YESO","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67362813,"HORNO PARA ESCURRIMIENTO DE CENIZAS","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67362928,"HORNO PARA FUNDICION","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67363043,"LIMPIA PLAYA","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67363158,"LIMPIADOR DE DRENES","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67363273,"MAQUINA COSECHADORA","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67363388,"MAQUINA CULTIVADORA","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67363503,"MAQUINA MEZCLADORA DE TIERRA","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67363619,"MAQUINA PARA HACER ESCAMAS DE HIELO","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67363734,"MAQUINA SEGADORA TRILLADORA","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67363791,"MAQUINA TABLEADORA","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67363849,"MEZCLADOR DE CONCRETO","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67363964,"MOLINOS EN GENERAL","67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67364079,MOTOCULTOR,"67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
67364194,MOTOGRUA,"67: MAQUINARIA, VEHÍCULOS Y OTROS","36: MAQUINARIA PESADA"
